NO,주소,층,보증금,월세,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소
140,인천시 연수구 청학동 540-16,3,5000000,450000,50000,단독/다가구,12,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65258132296731-37.42804200000117&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcTgMwuALHbnlK1PRGrLAg8gC6QA
141,인천시 연수구 청학동 497-3,3,5000000,330000,100000,원룸,7,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,z,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296623-37.41752099999934&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAsATgAcd13PKVq9EassCDyALpAA
142,인천시 연수구 청학동 457-2,3,2000000,310000,90000,원룸,9,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65307532297015-37.41776899999931&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDMAFgAMTjwA455Smp6I1ZYEHkAXSA
143,인천시 연수구 청학동 3-31,3,10000000,900000,70000,단독/다가구,22,3,2,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6446303229693-37.4327880000002&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgcAWABzP3c8pWr0jVlgQeQBdIA
144,인천시 연수구 청학동 565-8,3,500000,380000,90000,원룸,9,1,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64899032297001-37.42544099999988&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAcDmwHYADF7nlK1PRGrLAg8gC6QA
145,인천시 연수구 청학동 497-3,4,5000000,390000,110000,원룸,6,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296805-37.417521000000036&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCsADnsBOF3PKVq9EassCDyALpAA
146,인천시 연수구 청학동 570-3,3,1000000,550000,50000,단독/다가구,11,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64998132297092-37.42449699999999&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAcDgOwBmJ57nlK1PRGrLAg8gC6QA
147,인천시 연수구 청학동 551-3,2,5000000,500000,0,원룸,10,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65443532296865-37.427583000000354&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDsdgAwAOB3bnlK1PRGrLAg8gC6QA
148,인천시 연수구 청학동 497-3,4,5000000,390000,110000,원룸,7,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296737-37.417521000000136&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhsBWewA4Hc8pWr0jVlgQeQBdIA
149,인천시 연수구 청학동 523-2,2,5000000,500000,0,빌라,13,2,1,남,남,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64756532297406-37.42842899999866&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgCwAOAMwBWAJw255Smp6I1ZYEHkAXSA
150,비류대로256번길 13,B1,3000000,300000,10000,단독/다가구,10,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64848732297048-37.42603900000124&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFicBWAOwBmV07nlK1PRGrLAg8gC6QA
151,인천시 연수구 청학동 470,2,7000000,600000,100000,단독/다가구,18,2,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65889932297046-37.418461999999806&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDMABgc2XDueUrV6I1ZYEHkAXSA
152,인천시 연수구 청학동 459-6,1,1000000,330000,50000,원룸,7,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65289732296992-37.41716399999969&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgcBWAOwBOGwA455Smp6I1ZYEHkAXSA
153,인천시 연수구 청학동 522-8,B1,400000,210000,90000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64832232296703-37.42886300000144&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsLgCwAGTwE455Smp6I1ZYEHkAXSA
154,인천시 연수구 청학동 461-1,4,2000000,360000,90000,원룸,9,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65450032297008-37.417225000000386&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsDuzZcBWOeUrV6I1ZYEHkAXSA
155,인천시 연수구 청학동 482-3,4,10000000,950000,50000,단독/다가구,9,3,2,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65822032296433-37.41763499999979&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsAFhcAGJwE455Smp6I1ZYEHkAXSA
156,인천시 연수구 청학동 461-14,2,2000000,340000,90000,원룸,7,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65405732296813-37.41713899999941&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMAVgDsdpzbnlK1PRGrLAg8gC6QA
157,인천시 연수구 청학동 536-16,2,500000,290000,90000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64984032296661-37.427774000000554&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgcAGG64CsNueUrV6I1ZYEHkAXSA
158,인천시 연수구 청학동 550-17,B1,500000,300000,70000,단독/다가구,8,1,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65303332297026-37.426991000000385&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgcOADE4AcATjnlK1PRGrLAg8gC6QA
159,인천시 연수구 청학동 534-13,B1,3000000,350000,0,빌라,14,3,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65143432297009-37.42838399999978&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJzOADG4AcAZjnlK1PRGrLAg8gC6QA
160,인천시 연수구 청학동 461-6,2,3000000,500000,30000,단독/다가구,11,2,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65393332296799-37.416994000000514&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAM9gJw2ALHPKVq9EassCDyALpAA
161,인천시 연수구 청학동 542-9,2,400000,450000,0,원룸,10,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65309132297136-37.42896899999991&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgMwAOZw5s255StXpGrLAg8gC6QA
162,인천시 연수구 청학동 562-9,3,3000000,310000,50000,단독/다가구,7,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6501593229691-37.42633400000089&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKz2AHABYAzHPKVq9EassCDyALpAA
163,인천시 연수구 청학동 485-5,1,3000000,360000,90000,단독/다가구,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65888932296821-37.41699300000049&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwBWVwHY7AFjnlK1PRGrLAg8gC6QA
164,인천시 연수구 청학동 461-11,B1,1000000,350000,50000,원룸,7,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65390204119342-37.41714399999994&zoom=14.357533185500634&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgBwBmAOw2ArDbnlK1PRGrLAg8gC6QA
165,인천시 연수구 청학동 565-5,B1,5000000,290000,90000,원룸,8,1,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64970104118925-37.42524899999982&zoom=14.357533185500634&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMzObAdgAsADjnlK1PRGrLAg8gC6QA
166,인천시 연수구 청학동 458-14,2,1000000,300000,70000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65273904118885-37.41751199999929&zoom=14.357533185500634&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNhwE47ABgAsAZjnlK1PRGrLAg8gC6QA
167,인천시 연수구 청학동 523-2,B1,5000000,400000,10000,빌라,13,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64786104119003-37.428429000000875&zoom=14.357533185500634&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgJyOADAGYA7HPKVq9EassCDyALpAA
168,인천시 연수구 청학동 556-5,2,500000,290000,60000,원룸,9,1,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65545604118824-37.42557900000031&zoom=14.357533185500634&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgAwOAzAFYAnHbnlK1PRGrLAg8gC6QA
169,인천시 연수구 청학동 523-2,B1,5000000,400000,0,빌라,13,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64629206803647-37.428428999999724&zoom=14.210950757139592&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgJyOADAGYA7HPKVq9EassCDyALpAA
170,인천시 연수구 청학동 482-6,2,500000,300000,50000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65665923851986-37.417464077055385&zoom=14.218155215509436&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgJwBWAOwOALA7nlK1PRGrLAg8gC6QA
171,인천시 연수구 청학동 560-13,3,2000000,300000,50000,원룸,9,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64685696403603-37.425711000000405&zoom=14.218155215509436&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOnAFndzylavSOssCDyALpAA
172,인천시 연수구 청학동 497-2,4,3000000,400000,90000,원룸,6,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65965296404056-37.41765300000024&zoom=14.218155215509436&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgMzOAHHYDsnueUrV6I1ZYEHkAXSA
173,인천시 연수구 청학동 537-10,1,10000000,400000,5000,빌라,11,2,1,남,남,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64973496404014-37.42750000000031&zoom=14.218155215509436&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgBwAWAAzuArHbnlK1PRGrLAg8gC6QA
174,인천시 연수구 청학동 60-3,3,3000000,410000,90000,원룸,6,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64512896403994-37.42867100000089&zoom=14.218155215509436&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMDgOwAOJ3bnlK1PRGrLAg8gC6QA
